organization_id,organization_size,industry,number_of_employees,number_of_endpoints,number_of_servers,cloud_usage_percentage,remote_worker_percentage,critical_asset_count,mfa_coverage,privileged_account_mfa,privileged_access_management,password_policy_score,access_review_frequency_days,least_privilege_enforced,sso_adoption_percentage,asset_inventory_coverage,asset_discovery_frequency_days,data_classification_implemented,critical_asset_identification,endpoint_protection_coverage,firewall_deployment,network_segmentation,encryption_at_rest,encryption_in_transit,security_awareness_training,secure_configuration_baselines,vulnerability_scanning_frequency_days,patch_frequency_days,average_patch_delay,critical_vulnerability_remediation_time,penetration_testing_frequency_months,siem_deployed,soc_coverage_hours,security_monitoring,edr_coverage,automated_alerting,log_retention_days,incident_response_plan,incident_response_testing,dedicated_ir_team,mean_time_to_detect,mean_time_to_respond,backup_frequency_hours,offline_backup,backup_testing_frequency_months,disaster_recovery_plan,recovery_time_objective_hours,recovery_point_objective_hours,vendor_risk_management,third_party_access_controls,supply_chain_monitoring,previous_incidents_count,previous_data_breach,ransomware_history,data_source,risk_score,risk_level,baseline_score
ORG-02466,small,technology,14,20,1,79.7,18.5,4,9.3,False,False,3,191,False,0.0,20.0,68,False,False,10.0,True,False,27.1,12.7,False,False,95,62,67,31,24,False,0,False,22.2,False,48,True,False,False,201.0,82.0,12,False,6,False,62.0,18.0,False,False,False,2,False,False,SYNTHETIC,97.5,Critical,88.9
ORG-02467,medium,government,920,1390,142,54.4,74.4,30,63.7,True,True,4,104,True,96.8,47.6,17,True,True,85.1,True,True,52.2,71.0,True,True,38,20,22,17,12,True,8,True,50.1,True,269,True,True,False,38.0,25.0,12,True,0,False,26.0,8.0,True,True,True,2,True,False,SYNTHETIC,29.0,Moderate,26.2
ORG-02468,medium,retail,937,1381,157,38.8,39.3,32,74.5,True,True,5,82,True,78.8,72.1,3,True,True,82.2,True,True,83.1,76.6,True,True,17,13,20,6,24,True,0,True,71.3,True,309,True,True,True,43.0,15.0,6,True,1,True,12.0,2.0,True,True,True,0,False,False,SYNTHETIC,16.8,Low,16.8
ORG-02469,small,manufacturing,24,24,1,86.6,49.7,2,15.4,False,False,2,187,False,0.0,23.0,56,False,False,25.4,True,True,27.9,28.7,False,False,80,48,85,28,12,False,0,False,0.0,False,87,False,False,True,206.0,125.0,12,True,6,False,67.0,20.0,False,True,False,3,True,False,SYNTHETIC,80.9,Critical,75.9
ORG-02470,medium,healthcare,584,899,77,44.0,8.8,21,58.3,True,True,3,168,False,60.4,53.1,35,True,True,72.6,True,False,47.8,73.6,True,True,61,32,34,18,6,False,16,True,41.4,False,276,True,True,False,89.0,51.0,6,False,12,False,16.0,9.0,True,True,True,2,True,False,SYNTHETIC,47.5,Moderate,48.6
ORG-02471,medium,education,718,1187,103,63.8,12.3,24,63.8,True,True,4,105,False,57.9,69.9,28,True,True,62.4,True,False,52.5,66.0,True,True,42,27,40,26,12,True,8,True,38.7,True,252,True,True,True,68.0,40.0,24,False,6,False,34.0,14.0,True,True,True,2,False,False,SYNTHETIC,44.2,Moderate,44.1
ORG-02472,small,finance,115,160,3,38.0,34.5,2,42.6,False,False,3,132,True,25.2,41.0,36,True,True,60.4,False,True,39.8,55.6,True,False,56,28,35,19,0,True,0,True,39.2,True,252,False,False,True,136.0,43.0,12,True,3,True,35.0,15.0,True,False,False,3,False,False,SYNTHETIC,43.0,Moderate,43.6
ORG-02473,small,manufacturing,84,123,4,94.1,27.3,3,47.6,False,False,2,123,False,29.1,20.0,47,True,False,33.8,True,False,0.0,44.4,False,False,78,47,54,25,6,True,0,True,42.1,True,148,True,False,False,151.0,102.0,72,False,6,False,53.0,16.0,True,True,False,2,False,False,SYNTHETIC,72.7,High,70.7
ORG-02474,small,energy,27,39,1,62.1,76.4,1,21.7,False,False,1,224,False,4.9,32.9,40,False,True,30.0,True,False,35.2,60.1,False,False,58,45,64,32,12,False,0,False,40.7,False,122,True,False,True,172.0,86.0,72,False,3,False,63.0,20.0,True,False,True,2,False,False,SYNTHETIC,75.7,Critical,75.3
ORG-02475,small,education,50,65,2,75.6,58.0,5,34.2,False,False,2,162,False,48.6,29.4,59,False,True,26.9,True,False,27.2,38.3,False,True,81,60,49,27,12,False,0,False,20.5,False,145,True,True,False,99.0,100.0,12,False,3,True,62.0,18.0,False,True,False,2,False,False,SYNTHETIC,80.7,Critical,73.7
ORG-02476,small,retail,176,230,9,62.1,52.1,3,34.8,False,False,2,170,False,34.3,56.9,56,False,True,16.0,True,False,31.7,24.3,False,True,76,47,71,18,6,True,0,True,39.3,False,211,False,False,False,143.0,75.0,1,False,6,False,35.0,11.0,False,False,False,2,False,False,SYNTHETIC,74.5,High,74.2
ORG-02477,small,technology,43,64,3,41.0,57.1,2,29.7,False,False,2,138,False,23.0,28.0,62,True,False,59.5,True,False,38.0,29.4,True,False,66,38,64,26,0,False,0,False,27.0,False,114,True,False,True,145.0,104.0,12,True,6,False,38.0,14.0,False,False,False,2,True,False,SYNTHETIC,72.3,High,69.0
ORG-02478,large,energy,13081,19692,2080,85.6,37.3,419,94.9,True,True,5,66,True,87.9,95.1,11,True,True,71.6,True,True,97.5,98.1,True,True,8,20,6,5,12,True,24,True,91.6,False,381,True,True,True,1.0,31.0,6,True,6,True,17.0,1.0,True,True,True,2,True,False,SYNTHETIC,5.8,Low,7.4
ORG-02479,small,government,8,10,1,45.9,23.0,1,40.3,True,True,5,95,False,40.3,74.0,40,False,True,87.2,True,True,40.2,78.9,True,False,39,21,41,18,6,True,0,True,70.0,True,269,True,True,True,55.0,59.0,6,True,0,True,22.0,4.0,True,True,True,1,False,False,SYNTHETIC,26.0,Moderate,27.4
ORG-02480,small,healthcare,13,18,1,86.8,37.3,3,18.8,False,False,2,157,True,39.8,48.6,46,True,False,53.7,True,False,27.9,40.1,True,False,72,58,66,26,0,False,16,True,12.3,False,147,False,False,False,150.0,82.0,6,False,3,False,50.0,21.0,True,True,True,4,False,False,SYNTHETIC,78.4,Critical,69.6
ORG-02481,medium,energy,679,1142,134,37.7,53.1,28,19.5,False,False,2,124,False,20.7,49.4,49,True,True,43.2,True,False,18.8,42.4,True,False,55,45,57,18,12,False,8,True,27.2,False,230,False,False,False,135.0,87.0,1,False,1,False,38.0,15.0,False,False,False,1,False,False,SYNTHETIC,87.3,Critical,74.5
ORG-02482,medium,retail,349,542,42,68.1,43.8,9,60.4,True,True,3,87,True,63.1,44.3,30,True,True,59.9,True,True,74.3,91.0,False,True,41,27,28,16,0,False,8,True,53.1,False,258,False,False,True,89.0,55.0,6,True,6,True,19.0,12.0,True,True,False,2,True,False,SYNTHETIC,34.5,Moderate,35.7
ORG-02483,small,education,73,103,7,27.7,49.6,5,35.4,False,False,2,182,False,36.7,20.0,47,False,False,20.2,True,True,28.7,44.2,False,False,87,56,51,26,6,True,0,True,20.1,True,138,True,False,False,164.0,93.0,24,False,3,False,62.0,26.0,False,False,False,5,True,False,SYNTHETIC,81.8,Critical,73.9
ORG-02484,large,manufacturing,9772,17918,2047,87.1,47.1,411,50.6,True,True,3,145,True,48.6,47.7,42,True,False,54.7,True,False,10.2,58.0,True,False,42,48,60,22,12,True,24,True,48.3,True,214,False,False,False,122.0,73.0,12,True,3,True,37.0,17.0,True,True,True,1,True,False,SYNTHETIC,43.8,Moderate,42.0
ORG-02485,medium,manufacturing,487,610,33,44.0,29.8,9,26.6,False,False,1,174,True,20.6,20.0,43,True,False,34.1,True,False,12.2,35.4,False,False,58,34,54,36,24,True,8,True,37.5,True,223,False,False,True,119.0,103.0,24,False,1,False,63.0,22.0,True,False,False,0,False,False,SYNTHETIC,70.7,High,72.2
ORG-02486,large,government,8682,16488,2856,78.8,43.7,573,100.0,True,True,5,30,True,85.8,100.0,21,True,True,94.5,True,True,82.1,86.4,True,True,10,15,2,4,12,True,24,True,99.3,True,378,True,True,True,1.0,1.0,12,True,12,True,9.0,3.0,True,True,True,0,False,False,SYNTHETIC,5.6,Low,5.8
ORG-02487,small,finance,21,30,1,47.8,67.9,2,35.6,False,False,2,130,False,15.1,33.1,51,False,True,61.5,True,False,27.5,61.3,False,False,85,53,60,25,6,True,0,True,69.2,True,149,True,False,True,152.0,80.0,12,False,6,False,52.0,14.0,False,False,False,1,True,False,SYNTHETIC,69.6,High,69.9
ORG-02488,medium,energy,462,623,35,65.5,37.0,8,38.5,False,False,2,155,False,43.4,38.7,50,False,True,29.7,True,False,13.0,45.7,False,True,64,46,60,20,12,False,8,True,27.6,False,132,False,False,False,112.0,85.0,12,False,3,False,42.0,14.0,False,True,False,0,False,True,SYNTHETIC,82.1,Critical,75.5
ORG-02489,large,education,22192,49060,6429,95.0,36.5,1286,33.7,False,False,2,166,False,22.0,42.7,61,True,False,35.3,True,False,30.0,49.9,False,False,84,55,40,30,12,True,24,True,29.8,True,110,False,False,True,191.0,89.0,24,False,3,False,50.0,20.0,False,False,False,3,True,True,SYNTHETIC,73.2,High,73.1
ORG-02490,large,government,4765,7697,1108,63.9,45.8,226,100.0,True,True,5,77,True,73.0,62.5,14,True,True,86.7,True,False,66.2,84.5,True,True,31,8,21,4,12,True,0,True,99.3,True,349,True,True,True,55.0,20.0,72,True,6,True,10.0,6.0,True,True,True,1,True,False,SYNTHETIC,14.6,Low,16.8
ORG-02491,small,technology,103,121,8,51.7,66.4,4,14.9,False,False,2,181,True,36.6,20.0,44,False,False,30.6,False,False,36.4,32.6,False,False,88,55,58,31,12,False,0,False,20.2,False,118,False,False,True,141.0,110.0,72,True,6,False,49.0,15.0,False,False,False,2,False,False,SYNTHETIC,79.8,Critical,75.8
ORG-02492,large,finance,3258,6951,1111,83.2,14.3,226,51.5,True,True,3,85,False,65.4,58.7,14,False,False,69.8,True,True,63.6,100.0,False,True,13,32,29,6,0,False,16,True,46.5,False,344,True,False,True,47.0,34.0,12,True,6,True,25.0,4.0,True,True,True,3,False,False,SYNTHETIC,29.2,Moderate,32.8
ORG-02493,small,energy,27,35,1,80.0,29.4,8,72.3,True,True,4,116,False,28.9,75.2,30,True,True,75.2,False,True,56.8,77.1,True,False,42,24,23,13,0,False,0,False,50.4,False,288,True,True,False,60.0,46.0,72,True,3,True,30.0,13.0,True,True,True,0,False,False,SYNTHETIC,30.5,Moderate,30.1
ORG-02494,small,manufacturing,24,30,1,64.6,41.4,1,1.0,False,False,2,264,False,19.8,20.0,73,False,False,20.5,True,False,0.0,39.9,False,False,96,65,85,34,24,False,8,True,9.7,False,51,False,False,False,214.0,105.0,24,False,6,False,66.0,20.0,False,False,False,2,True,False,SYNTHETIC,100.0,Critical,92.1
ORG-02495,large,healthcare,11302,26900,4218,65.2,5.0,847,51.0,True,True,4,96,False,58.0,42.7,33,True,True,62.2,True,True,66.8,81.1,True,True,54,37,18,14,12,True,24,True,74.9,True,283,True,False,True,102.0,53.0,12,True,12,False,5.0,8.0,False,False,True,3,False,False,SYNTHETIC,34.8,Moderate,33.9
ORG-02496,small,healthcare,7,8,1,97.9,46.0,1,39.7,True,True,4,110,True,39.8,53.0,35,True,True,46.1,True,False,37.9,69.2,False,True,51,32,25,25,12,False,8,True,57.1,False,144,False,False,True,90.0,30.0,24,False,12,True,42.0,13.0,True,False,False,1,False,False,SYNTHETIC,55.8,High,54.8
ORG-02497,medium,government,392,629,75,49.1,29.8,17,33.8,False,False,2,126,False,47.2,20.0,56,False,False,22.4,True,False,46.0,43.7,False,True,71,54,81,31,12,True,0,True,27.4,True,126,False,False,False,121.0,91.0,12,False,6,False,61.0,19.0,True,False,False,2,False,False,SYNTHETIC,85.2,Critical,78.7
ORG-02498,medium,finance,946,1539,156,50.2,22.7,33,47.9,False,True,3,136,True,25.3,43.4,27,False,False,47.0,True,True,47.0,57.9,True,False,63,45,54,18,0,True,0,True,27.2,True,235,True,True,False,127.0,50.0,72,True,6,False,54.0,10.0,True,False,False,0,False,False,SYNTHETIC,48.3,Moderate,47.1
ORG-02499,small,finance,112,149,4,65.7,22.5,3,76.8,True,True,4,68,False,68.4,75.3,24,False,True,71.8,True,True,77.9,88.2,True,False,35,14,21,10,24,False,0,False,56.6,False,269,True,True,False,36.0,29.0,6,False,1,True,13.0,0.5,True,True,True,2,False,False,SYNTHETIC,37.3,Moderate,35.7
ORG-02500,small,manufacturing,9,12,1,52.0,69.9,3,0.0,False,False,1,236,False,20.9,20.0,47,False,False,20.3,True,False,10.6,19.8,False,True,108,61,81,38,12,False,0,False,14.0,False,14,False,False,False,175.0,118.0,12,False,3,False,66.0,26.0,False,False,False,1,True,False,SYNTHETIC,100.0,Critical,91.8
ORG-02501,medium,technology,1087,1656,185,78.0,47.2,40,32.8,False,False,2,188,False,29.7,22.0,50,False,False,37.1,True,False,1.8,51.5,False,False,78,56,59,28,12,False,16,True,4.2,False,170,False,False,False,173.0,121.0,24,False,3,True,58.0,17.0,False,False,False,5,True,False,SYNTHETIC,90.4,Critical,81.6
ORG-02502,large,education,3019,6487,1220,95.0,23.8,245,43.1,False,False,3,149,True,40.5,34.1,53,True,True,44.5,True,True,29.8,36.0,False,False,46,54,59,20,12,True,16,True,49.1,True,204,False,False,True,132.0,82.0,6,True,12,True,33.0,9.0,False,False,False,1,False,False,SYNTHETIC,53.2,High,53.3
ORG-02503,medium,energy,562,680,58,45.2,57.7,16,91.2,False,False,4,117,True,70.7,76.5,21,True,True,64.7,True,True,49.0,68.3,True,True,44,27,32,8,12,True,0,True,100.0,True,285,True,False,False,58.0,29.0,12,True,12,True,20.0,6.0,True,True,True,3,False,False,SYNTHETIC,30.5,Moderate,29.1
ORG-02504,medium,finance,832,1221,143,60.7,31.5,30,64.5,True,True,3,114,True,68.1,79.6,45,False,True,53.5,True,True,89.5,79.0,True,True,36,23,25,18,0,False,16,True,54.5,False,251,True,True,True,77.0,28.0,24,True,3,True,38.0,12.0,False,True,False,0,False,False,SYNTHETIC,27.9,Moderate,29.3
ORG-02505,large,manufacturing,9586,19167,3540,67.0,12.2,711,38.9,False,False,2,151,False,38.3,32.7,41,False,False,34.8,False,True,46.8,47.6,True,False,50,47,66,28,12,False,24,True,40.0,False,112,False,False,False,184.0,111.0,12,True,12,True,52.0,13.0,False,False,True,1,True,False,SYNTHETIC,66.4,High,64.6
ORG-02506,medium,finance,756,1013,56,58.6,23.8,15,53.4,False,False,3,151,True,12.2,20.0,37,True,True,52.2,True,False,47.3,34.3,False,False,54,36,57,39,12,True,24,True,53.5,False,177,True,True,False,134.0,85.0,6,False,6,True,43.0,18.0,True,False,False,2,False,False,SYNTHETIC,57.6,High,59.1
ORG-02507,small,retail,157,207,11,49.7,0.0,7,16.6,False,False,1,184,False,15.5,20.0,56,False,False,34.5,True,False,37.1,22.0,False,False,83,55,38,34,24,False,8,True,11.6,False,78,False,False,True,187.0,109.0,6,False,6,False,66.0,21.0,False,True,False,3,True,False,SYNTHETIC,88.7,Critical,83.8
ORG-02508,small,government,75,86,4,38.0,13.8,2,6.5,False,False,2,195,True,10.9,20.0,71,False,False,10.0,True,False,20.8,32.0,False,False,104,72,44,30,12,False,0,False,0.0,False,65,False,False,False,179.0,105.0,1,False,3,False,78.0,18.0,False,False,False,4,True,False,SYNTHETIC,91.0,Critical,86.6
ORG-02509,small,healthcare,55,76,4,42.3,15.6,4,8.6,False,False,2,201,True,24.4,20.0,56,True,True,32.0,True,False,7.8,28.7,False,True,76,62,56,29,24,False,0,False,24.2,False,92,False,False,True,185.0,95.0,6,False,3,True,75.0,24.0,False,False,True,1,False,False,SYNTHETIC,91.5,Critical,78.4
ORG-02510,small,education,119,156,6,60.1,0.0,3,27.4,False,False,2,159,True,20.4,35.7,55,False,False,22.7,True,False,26.2,36.6,False,False,70,58,60,31,0,False,0,False,17.6,False,50,False,False,False,168.0,112.0,12,False,12,False,74.0,21.0,False,False,False,1,True,False,SYNTHETIC,90.5,Critical,85.5
ORG-02511,medium,retail,1536,1885,101,57.4,15.5,23,44.2,False,False,3,138,True,41.2,43.9,35,False,False,55.9,True,True,55.5,43.5,True,False,48,34,31,16,12,False,8,True,35.8,False,146,False,False,True,102.0,74.0,1,False,12,False,46.0,11.0,True,False,False,3,True,True,SYNTHETIC,57.9,High,59.8
ORG-02512,small,manufacturing,38,51,3,42.1,22.4,7,79.3,True,True,4,85,True,80.5,71.3,24,True,True,75.1,True,True,68.5,67.5,True,False,42,31,30,13,12,False,0,False,79.6,False,316,False,False,False,55.0,37.0,12,True,6,False,28.0,3.0,True,True,True,0,False,False,SYNTHETIC,31.0,Moderate,32.6
ORG-02513,small,retail,26,30,1,47.9,15.4,1,0.0,False,False,1,186,True,24.0,41.0,51,False,False,11.4,True,False,25.1,19.5,False,False,89,54,43,26,24,False,0,False,19.5,False,54,False,False,False,171.0,101.0,1,False,12,True,54.0,18.0,True,True,False,3,False,False,SYNTHETIC,85.7,Critical,81.3
ORG-02514,small,manufacturing,87,99,4,57.0,43.7,8,36.1,False,False,3,145,False,11.6,44.1,56,False,False,59.6,True,True,17.6,43.0,True,False,49,35,51,20,12,False,8,True,17.6,False,120,False,False,False,140.0,39.0,12,True,3,False,42.0,17.0,True,True,False,0,False,False,SYNTHETIC,60.5,High,58.5
ORG-02515,medium,education,303,508,27,92.3,41.7,8,48.9,False,False,3,153,False,22.8,42.3,42,False,False,64.9,True,False,43.2,44.6,True,False,68,45,31,23,0,False,24,True,30.0,False,170,False,False,True,145.0,82.0,12,False,0,False,60.0,12.0,True,True,False,3,False,False,SYNTHETIC,61.7,High,62.7
ORG-02516,medium,finance,265,452,41,87.8,38.0,9,15.1,False,False,3,147,True,43.5,52.8,48,True,False,24.8,True,True,55.2,44.1,True,True,62,36,48,28,12,True,8,True,28.6,False,155,True,True,False,143.0,56.0,6,False,0,False,53.0,18.0,True,True,True,3,False,True,SYNTHETIC,68.1,High,57.9
ORG-02517,small,healthcare,16,17,1,72.0,21.8,6,30.7,False,False,2,137,False,33.3,47.1,51,False,False,34.5,True,True,38.3,57.9,True,False,59,37,61,28,12,False,16,True,34.3,False,195,False,False,True,95.0,63.0,12,True,6,True,58.0,17.0,True,True,True,6,False,False,SYNTHETIC,56.1,High,56.3
ORG-02518,large,healthcare,16745,37322,5421,75.8,9.2,1087,61.1,True,True,4,96,False,46.4,40.0,18,True,False,68.0,True,True,15.6,78.6,False,True,49,25,31,23,12,True,24,True,39.9,True,267,True,True,False,73.0,35.0,72,False,1,False,48.0,17.0,True,True,False,0,False,False,SYNTHETIC,45.8,Moderate,44.9
ORG-02519,small,technology,37,44,2,58.4,35.4,4,25.0,False,False,3,147,True,48.2,25.3,45,False,True,32.0,True,False,34.2,26.5,False,False,74,46,67,30,6,True,0,True,16.8,True,108,False,False,False,124.0,121.0,1,False,3,True,45.0,12.0,False,True,False,1,False,False,SYNTHETIC,75.4,Critical,71.0
ORG-02520,large,manufacturing,10467,26022,3538,54.1,30.0,710,65.1,True,True,4,61,True,77.8,65.1,18,False,True,82.5,True,True,86.2,87.2,True,True,39,17,18,4,6,True,24,True,75.6,True,264,False,False,True,65.0,29.0,24,True,0,True,21.0,8.0,True,True,True,1,False,False,SYNTHETIC,18.0,Low,17.2
ORG-02521,medium,healthcare,365,652,53,74.5,6.2,17,85.7,True,True,5,77,True,70.8,74.5,23,True,True,77.7,True,False,58.5,88.8,True,True,21,20,2,15,12,True,16,True,57.9,True,316,True,True,True,35.0,44.0,72,False,1,True,31.0,8.0,True,True,True,0,False,True,SYNTHETIC,25.1,Moderate,25.0
ORG-02522,medium,manufacturing,2128,3504,194,42.2,19.2,42,39.8,False,False,2,127,False,22.5,49.8,38,False,False,46.9,True,False,40.8,54.4,True,True,60,47,35,27,24,True,0,True,34.8,False,182,False,False,True,149.0,63.0,12,False,3,True,48.0,19.0,False,True,False,1,True,True,SYNTHETIC,65.6,High,65.5
ORG-02523,small,manufacturing,59,82,2,70.6,5.0,7,1.8,False,False,1,185,False,0.0,20.0,71,True,False,13.1,True,False,0.0,19.9,False,False,103,51,86,37,0,True,0,True,0.0,True,60,False,False,False,191.0,136.0,168,False,6,False,78.0,16.0,False,False,False,3,False,False,SYNTHETIC,99.4,Critical,89.1
ORG-02524,small,government,97,132,8,55.4,45.0,2,26.0,False,False,2,205,False,3.6,20.0,49,False,False,27.9,True,False,25.7,16.7,False,False,95,67,44,26,12,False,0,False,25.6,False,73,False,False,False,164.0,121.0,1,False,6,True,70.0,20.0,False,False,False,2,True,False,SYNTHETIC,81.5,Critical,83.9
ORG-02525,small,healthcare,26,30,1,38.6,26.2,6,21.4,False,False,2,178,False,17.6,20.0,53,False,False,34.6,True,False,15.7,43.6,False,False,81,45,62,31,0,False,8,True,16.7,False,55,False,False,True,226.0,103.0,1,False,12,False,64.0,22.0,False,False,False,1,True,False,SYNTHETIC,89.1,Critical,85.9
ORG-02526,medium,healthcare,607,783,75,36.9,48.6,19,56.7,True,True,4,75,True,54.8,60.8,37,False,False,79.9,True,True,91.7,73.7,True,True,25,25,37,3,12,False,8,True,51.3,False,262,True,True,False,62.0,53.0,24,True,12,True,22.0,4.0,True,False,True,0,False,False,SYNTHETIC,34.2,Moderate,32.3
ORG-02527,medium,finance,1350,2240,139,90.3,17.1,31,35.7,True,True,4,123,False,61.1,62.5,26,True,True,68.7,True,False,64.2,65.2,False,False,34,37,24,16,6,True,16,True,49.1,True,242,True,False,False,134.0,52.0,12,False,3,True,21.0,5.0,False,False,False,0,False,False,SYNTHETIC,47.2,Moderate,49.1
ORG-02528,medium,manufacturing,961,1210,100,73.7,38.4,23,49.0,True,True,4,139,False,37.6,41.4,45,False,False,48.8,True,True,52.7,80.0,True,True,46,30,50,18,12,True,8,True,23.4,True,184,False,False,False,70.0,81.0,12,True,1,True,34.0,19.0,True,False,False,1,False,False,SYNTHETIC,43.9,Moderate,44.6
ORG-02529,large,education,10377,24356,3349,63.2,28.2,669,69.8,True,True,4,27,False,62.2,67.0,29,True,True,78.8,True,True,60.0,87.2,True,True,25,35,13,7,12,True,16,True,98.6,True,307,True,True,True,50.0,27.0,12,True,1,True,29.0,7.0,False,True,False,0,False,False,SYNTHETIC,22.2,Low,20.7
ORG-02530,medium,government,709,1085,101,39.9,29.2,21,85.1,True,True,4,63,True,77.9,75.0,27,True,True,89.8,True,True,83.9,95.9,True,True,33,3,2,13,6,True,8,True,46.8,True,374,True,True,True,59.0,1.0,6,True,6,True,7.0,0.5,True,True,True,0,False,False,SYNTHETIC,15.9,Low,14.2
ORG-02531,small,retail,9,12,1,59.0,54.2,1,18.1,False,False,2,165,False,39.1,20.0,49,True,True,18.5,True,False,36.2,42.8,True,False,99,53,57,24,0,False,0,False,27.5,False,119,False,False,True,131.0,90.0,72,True,1,False,63.0,18.0,False,False,False,4,True,False,SYNTHETIC,72.6,High,71.5
ORG-02532,large,technology,9723,15171,2579,55.8,43.9,519,52.7,False,False,2,89,True,50.8,29.3,52,True,False,53.2,True,True,49.2,76.0,False,True,68,41,73,11,12,True,8,True,46.9,True,176,False,False,True,131.0,82.0,24,False,3,False,50.0,21.0,False,True,True,0,False,True,SYNTHETIC,59.6,High,58.5
ORG-02533,medium,technology,870,1083,122,61.4,0.0,25,17.7,False,False,2,182,False,1.7,31.4,56,False,False,42.0,True,True,27.0,49.4,True,False,73,57,67,25,6,True,8,True,42.5,False,94,False,False,False,179.0,95.0,72,True,12,True,49.0,18.0,False,False,False,1,True,False,SYNTHETIC,66.5,High,64.4
ORG-02534,large,healthcare,12621,28742,4817,91.4,64.2,967,70.0,True,True,5,106,True,62.6,72.8,26,True,True,85.7,True,True,51.0,86.9,True,False,25,6,28,9,12,True,16,True,69.8,True,283,True,True,True,105.0,32.0,6,False,0,True,27.0,10.0,True,True,False,0,False,False,SYNTHETIC,22.9,Low,25.4
ORG-02535,small,retail,9,12,1,50.0,0.0,3,51.8,False,False,3,169,True,25.0,27.1,42,True,False,71.0,True,False,33.8,42.0,True,True,63,44,42,16,24,True,8,True,46.3,False,150,True,False,True,129.0,68.0,12,False,1,True,51.0,16.0,True,False,False,0,False,False,SYNTHETIC,57.9,High,55.2
ORG-02536,small,manufacturing,17,23,1,53.0,42.9,2,23.2,False,False,2,130,False,32.4,24.3,52,True,True,45.9,True,False,32.5,62.8,False,False,54,45,68,28,12,False,0,False,30.5,False,175,True,False,True,112.0,59.0,12,False,12,False,38.0,19.0,False,False,False,2,False,True,SYNTHETIC,77.3,Critical,78.1
ORG-02537,small,government,75,80,4,70.6,27.9,4,50.3,True,True,3,128,True,39.3,66.3,31,True,True,58.6,True,False,72.2,80.0,True,False,28,27,21,17,0,False,0,False,50.8,False,286,False,False,False,67.0,24.0,168,True,3,True,18.0,13.0,False,True,False,1,False,False,SYNTHETIC,39.3,Moderate,40.6
ORG-02538,medium,retail,743,1326,99,56.1,14.3,20,13.3,False,False,2,181,True,15.6,20.0,38,False,True,57.7,True,False,60.6,51.1,True,False,68,54,65,17,12,False,16,True,29.9,False,212,False,False,False,131.0,88.0,1,False,3,False,68.0,23.0,True,False,False,1,False,False,SYNTHETIC,78.6,Critical,69.1
ORG-02539,medium,healthcare,144,246,14,41.3,5.4,6,27.1,False,False,1,135,False,31.4,51.3,48,True,False,15.7,True,False,0.1,43.8,False,False,73,46,37,20,24,True,8,True,31.1,False,180,False,False,False,130.0,69.0,12,True,6,False,56.0,19.0,False,False,False,1,False,False,SYNTHETIC,69.8,High,70.1
ORG-02540,medium,manufacturing,243,399,28,32.8,37.0,9,14.2,False,False,1,227,False,13.5,20.0,73,False,False,10.0,True,False,0.0,17.0,False,False,123,53,49,39,6,False,8,True,0.0,False,81,False,False,False,181.0,135.0,1,False,12,False,55.0,21.0,True,False,False,3,True,False,SYNTHETIC,97.5,Critical,87.8
ORG-02541,small,energy,80,119,5,52.6,14.0,6,50.0,False,False,3,110,False,49.5,52.5,38,False,True,40.2,True,False,10.7,55.6,True,False,45,23,21,23,0,False,0,False,46.3,False,202,False,False,False,100.0,69.0,12,True,6,True,55.0,18.0,False,False,False,0,False,False,SYNTHETIC,60.5,High,59.0
ORG-02542,small,finance,18,18,1,61.3,30.4,5,80.0,True,True,5,52,True,91.5,87.9,7,True,True,100.0,True,True,80.8,100.0,True,True,20,19,2,5,0,True,24,True,62.9,True,434,True,True,True,1.0,1.0,24,True,1,True,12.0,8.0,True,True,True,0,False,False,SYNTHETIC,6.5,Low,7.0
ORG-02543,medium,healthcare,735,1140,57,82.0,42.5,13,18.9,False,False,1,155,False,10.1,40.3,62,True,False,30.2,False,False,14.7,28.9,False,False,76,58,51,31,12,True,8,True,4.3,True,79,False,False,False,152.0,108.0,12,False,3,False,64.0,21.0,False,True,False,2,False,False,SYNTHETIC,89.2,Critical,81.1
ORG-02544,small,energy,25,30,1,66.8,28.4,2,67.0,True,True,3,92,True,77.3,77.7,19,True,True,75.6,True,True,53.1,92.6,False,True,63,29,46,14,6,True,0,True,52.2,True,264,True,False,False,51.0,40.0,12,True,3,False,11.0,14.0,True,True,True,2,False,False,SYNTHETIC,32.5,Moderate,32.6
ORG-02545,medium,healthcare,692,1016,115,30.9,0.0,31,31.6,False,False,3,135,False,20.5,32.2,49,False,True,48.9,True,False,29.8,49.4,True,True,62,39,59,30,12,False,8,True,26.4,False,170,False,False,False,133.0,89.0,6,False,6,False,52.0,20.0,False,True,False,0,False,False,SYNTHETIC,81.3,Critical,75.5
ORG-02546,small,manufacturing,42,57,2,53.2,46.7,1,47.2,False,False,3,163,False,36.2,36.3,48,False,True,37.4,True,False,29.9,49.0,False,True,54,46,58,29,12,True,0,True,9.9,True,126,True,False,True,147.0,78.0,72,True,6,False,35.0,19.0,True,True,True,3,True,False,SYNTHETIC,64.1,High,59.8
